url;title;category;stars;price;in_stock
http://books.toscrape.com/catalogue/animal-farm_313/index.html;Animal Farm;Classics;3;£57.22;In stock (4 available)
http://books.toscrape.com/catalogue/twilight-twilight-1_293/index.html;Twilight (Twilight #1);Default;2;£41.93;In stock (3 available)
http://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html;The Pilgrim's Progress;Classics;2;£50.26;In stock (4 available)
http://books.toscrape.com/catalogue/siddhartha_393/index.html;Siddhartha;Fiction;5;£34.22;In stock (5 available)
http://books.toscrape.com/catalogue/rework_212/index.html;Rework;Business;2;£44.88;In stock (3 available)
http://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html;Shiver (The Wolves of Mercy Falls #1);Default;5;£16.23;In stock (5 available)
http://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html;A Walk to Remember;Romance;1;£56.43;In stock (4 available)
http://books.toscrape.com/catalogue/twenties-girl_292/index.html;Twenties Girl;Womens Fiction;2;£42.80;In stock (3 available)
http://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html;The Perfect Play (Play by Play #1);Romance;3;£59.99;In stock (4 available)
http://books.toscrape.com/catalogue/reservations-for-two_211/index.html;Reservations for Two;Romance;3;£11.10;In stock (3 available)
http://books.toscrape.com/catalogue/trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_291/index.html;Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland;Nonfiction;1;£53.51;In stock (3 available)
http://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html;A New Earth: Awakening to Your Life's Purpose;Spirituality;5;£55.65;In stock (4 available)
http://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html;The Passion of Dolssa;Historical Fiction;5;£28.32;In stock (4 available)
http://books.toscrape.com/catalogue/remember-me_391/index.html;Remember Me?;Default;3;£11.48;In stock (5 available)
http://books.toscrape.com/catalogue/red-the-true-story-of-red-riding-hood_210/index.html;Red: The True Story of Red Riding Hood;Childrens;3;£28.54;In stock (3 available)
http://books.toscrape.com/catalogue/a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html;A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam;Religion;1;£27.62;In stock (4 available)
http://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html;The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe;Nonfiction;3;£38.71;In stock (4 available)
http://books.toscrape.com/catalogue/three-martini-lunch_290/index.html;Three-Martini Lunch;Fiction;3;£23.21;In stock (3 available)
http://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html;Red Dragon (Hannibal Lecter #1);Horror;3;£23.37;In stock (5 available)
http://books.toscrape.com/catalogue/salems-lot_309/index.html;'Salem's Lot;Horror;4;£49.56;In stock (4 available)
http://books.toscrape.com/catalogue/ready-player-one_209/index.html;Ready Player One;Science Fiction;4;£19.07;In stock (3 available)
http://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html;Peak: Secrets from the New Science of Expertise;Science;2;£16.28;In stock (5 available)
http://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html;Thinking, Fast and Slow;Psychology;1;£21.14;In stock (3 available)
http://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html;The Hunger Games (The Hunger Games #1);Default;5;£29.85;In stock (4 available)
http://books.toscrape.com/catalogue/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html;Quiet: The Power of Introverts in a World That Can't Stop Talking;Default;1;£43.55;In stock (3 available)
http://books.toscrape.com/catalogue/the-wild-robot_288/index.html;The Wild Robot;Childrens;3;£56.07;In stock (3 available)
http://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html;Zero History (Blue Ant #3);Default;1;£34.77;In stock (3 available)
http://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html;My Mother Was Nuts;Nonfiction;4;£31.63;In stock (5 available)
http://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html;The Hound of the Baskervilles (Sherlock Holmes #5);Classics;2;£14.82;In stock (4 available)
http://books.toscrape.com/catalogue/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html;Prodigy: The Graphic Novel (Legend: The Graphic Novel #2);Sequential Art;3;£43.63;In stock (3 available)
http://books.toscrape.com/catalogue/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html;The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine);Sequential Art;3;£14.41;In stock (3 available)
http://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html;The Gunning of America: Business and the Making of American Gun Culture;Nonfiction;4;£16.81;In stock (4 available)
http://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html;Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens;Food and Drink;5;£24.91;In stock (5 available)
http://books.toscrape.com/catalogue/wuthering-heights_307/index.html;Wuthering Heights;Classics;3;£17.73;In stock (3 available)
http://books.toscrape.com/catalogue/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html;Persepolis: The Story of a Childhood (Persepolis #1-2);Sequential Art;1;£39.13;In stock (3 available)
http://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html;World War Z: An Oral History of the Zombie War;Default;1;£21.80;In stock (3 available)
http://books.toscrape.com/catalogue/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html;Maybe Something Beautiful: How Art Transformed a Neighborhood;Childrens;1;£22.54;In stock (5 available)
http://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html;The Undomestic Goddess;Womens Fiction;4;£45.75;In stock (3 available)
http://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html;The Geography of Bliss: One Grump's Search for the Happiest Places in the World;Nonfiction;2;£28.23;In stock (4 available)
http://books.toscrape.com/catalogue/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html;Packing for Mars: The Curious Science of Life in the Void;Default;2;£56.68;In stock (3 available)
http://books.toscrape.com/catalogue/the-travelers_285/index.html;The Travelers;Thriller;1;£15.77;In stock (3 available)
http://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html;Lola and the Boy Next Door (Anna and the French Kiss #2);Young Adult;4;£23.63;In stock (5 available)
http://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html;Wild: From Lost to Found on the Pacific Crest Trail;Default;3;£46.02;In stock (3 available)
http://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html;The Demonists (Demonist #1);Fantasy;2;£52.11;In stock (4 available)
http://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html;Logan Kade (Fallen Crest High #5.5);Academic;2;£13.12;In stock (5 available)
http://books.toscrape.com/catalogue/outliers-the-story-of-success_204/index.html;Outliers: The Story of Success;Nonfiction;1;£14.16;In stock (3 available)
http://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html;Where'd You Go, Bernadette;Default;1;£18.13;In stock (3 available)
http://books.toscrape.com/catalogue/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html;The Tipping Point: How Little Things Can Make a Big Difference;Add a comment;2;£10.02;In stock (3 available)
http://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html;The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4);Sequential Art;2;£27.88;In stock (4 available)
http://books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/index.html;Last One Home (New Beginnings #1);Fiction;3;£59.98;In stock (5 available)
http://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html;The Bone Hunters (Lexy Vaughan & Steven Macaulay #2);Thriller;3;£59.71;In stock (4 available)
http://books.toscrape.com/catalogue/the-thing-about-jellyfish_283/index.html;The Thing About Jellyfish;Childrens;1;£48.77;In stock (3 available)
http://books.toscrape.com/catalogue/original-fake_203/index.html;Original Fake;Sequential Art;3;£31.45;In stock (3 available)
http://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html;When You Are Engulfed in Flames;Humor;5;£30.89;In stock (3 available)
http://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html;The Beast (Black Dagger Brotherhood #14);Fantasy;5;£46.08;In stock (4 available)
http://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html;Killing Floor (Jack Reacher #1);Thriller;4;£31.49;In stock (5 available)
http://books.toscrape.com/catalogue/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html;We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America;Nonfiction;3;£31.95;In stock (3 available)
http://books.toscrape.com/catalogue/orange-is-the-new-black_202/index.html;Orange Is the New Black;Default;2;£24.61;In stock (3 available)
http://books.toscrape.com/catalogue/the-stand_282/index.html;The Stand;Horror;2;£57.86;In stock (3 available)
http://books.toscrape.com/catalogue/some-women_341/index.html;Some Women;Womens Fiction;5;£13.73;In stock (4 available)
http://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html;Kill the Boy Band;Young Adult;5;£15.52;In stock (5 available)
http://books.toscrape.com/catalogue/one-for-the-money-stephanie-plum-1_201/index.html;One for the Money (Stephanie Plum #1);Default;2;£32.87;In stock (3 available)
http://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html;We Are All Completely Beside Ourselves;Contemporary;1;£24.04;In stock (3 available)
http://books.toscrape.com/catalogue/the-smitten-kitchen-cookbook_281/index.html;The Smitten Kitchen Cookbook;Food and Drink;1;£23.59;In stock (3 available)
http://books.toscrape.com/catalogue/the-da-vinci-code-robert-langdon-2_240/index.html;The Da Vinci Code (Robert Langdon #2);Fiction;2;£22.96;In stock (3 available)
http://books.toscrape.com/catalogue/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html;The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses;Business;3;£33.92;In stock (3 available)
http://books.toscrape.com/catalogue/jurassic-park-jurassic-park-1_180/index.html;Jurassic Park (Jurassic Park #1);Fiction;1;£44.97;In stock (3 available)
http://books.toscrape.com/catalogue/the-silkworm-cormoran-strike-2_280/index.html;The Silkworm (Cormoran Strike #2);Mystery;5;£23.05;In stock (3 available)
http://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html;Girl in the Blue Coat;Historical Fiction;2;£46.83;In stock (3 available)
http://books.toscrape.com/catalogue/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html;It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond;Nonfiction;1;£42.38;In stock (3 available)
http://books.toscrape.com/catalogue/the-sandman-vol-3-dream-country-the-sandman-volumes-3_279/index.html;The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3);Sequential Art;5;£55.55;In stock (3 available)
http://books.toscrape.com/catalogue/the-cuckoos-calling-cormoran-strike-1_239/index.html;The Cuckoo's Calling (Cormoran Strike #1);Mystery;1;£19.21;In stock (3 available)
http://books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html;The Last Painting of Sara de Vos;Historical Fiction;2;£55.55;In stock (3 available)
http://books.toscrape.com/catalogue/fruits-basket-vol-3-fruits-basket-3_159/index.html;Fruits Basket, Vol. 3 (Fruits Basket #3);Sequential Art;2;£45.17;In stock (3 available)
http://books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html;The Land of 10,000 Madonnas;Young Adult;4;£29.64;In stock (3 available)
http://books.toscrape.com/catalogue/the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html;The Rose & the Dagger (The Wrath and the Dawn #2);Fantasy;4;£58.64;In stock (3 available)
http://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html;Friday Night Lights: A Town, a Team, and a Dream;Sports and Games;3;£51.22;In stock (3 available)
http://books.toscrape.com/catalogue/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html;Is Everyone Hanging Out Without Me? (And Other Concerns);Default;3;£20.11;In stock (3 available)
http://books.toscrape.com/catalogue/the-complete-stories-and-poems-the-works-of-edgar-allan-poe-cameo-edition_238/index.html;The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]);Classics;4;£26.78;In stock (3 available)
http://books.toscrape.com/catalogue/the-infinities_257/index.html;The Infinities;Fiction;1;£27.41;In stock (3 available)
http://books.toscrape.com/catalogue/the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html;The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2);Travel;1;£23.21;In stock (3 available)
http://books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html;Fire Bound (Sea Haven/Sisters of the Heart #5);Add a comment;4;£21.28;In stock (3 available)
http://books.toscrape.com/catalogue/the-complete-poems_237/index.html;The Complete Poems;Add a comment;5;£41.32;In stock (3 available)
http://books.toscrape.com/catalogue/into-the-wild_177/index.html;Into the Wild;Nonfiction;5;£56.70;In stock (3 available)
http://books.toscrape.com/catalogue/the-husbands-secret_256/index.html;The Husband's Secret;Fiction;5;£52.51;In stock (3 available)
http://books.toscrape.com/catalogue/the-catcher-in-the-rye_236/index.html;The Catcher in the Rye;Add a comment;1;£24.55;In stock (3 available)
http://books.toscrape.com/catalogue/the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html;The Rise of Theodore Roosevelt (Theodore Roosevelt #1);Biography;3;£42.57;In stock (3 available)
http://books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html;Inferno (Robert Langdon #4);Fiction;5;£41.00;In stock (3 available)
http://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html;Fifty Shades Freed (Fifty Shades #3);Adult Fiction;5;£15.36;In stock (3 available)
http://books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html;The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1);Add a comment;3;£47.80;In stock (3 available)
http://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html;The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2);Science Fiction;1;£10.92;In stock (3 available)
http://books.toscrape.com/catalogue/fellside_155/index.html;Fellside;Default;1;£38.62;In stock (3 available)
http://books.toscrape.com/catalogue/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html;In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin;Nonfiction;3;£28.85;In stock (3 available)
http://books.toscrape.com/catalogue/the-cat-in-the-hat-beginner-books-b-1_235/index.html;The Cat in the Hat (Beginner Books B-1);Childrens;2;£16.26;In stock (3 available)
http://books.toscrape.com/catalogue/the-guns-of-august_254/index.html;The Guns of August;History;2;£14.54;In stock (3 available)
http://books.toscrape.com/catalogue/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html;The Rest Is Noise: Listening to the Twentieth Century;Add a comment;1;£34.77;In stock (3 available)
http://books.toscrape.com/catalogue/extreme-prey-lucas-davenport-26_154/index.html;Extreme Prey (Lucas Davenport #26);Mystery;3;£25.40;In stock (3 available)
http://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html;If I Run (If I Run #1);Christian Fiction;4;£49.97;In stock (3 available)
http://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html;The Case for Christ (Cases for Christianity);Add a comment;1;£47.84;In stock (3 available)
http://books.toscrape.com/catalogue/ive-got-your-number_173/index.html;I've Got Your Number;Womens Fiction;1;£19.69;In stock (3 available)
http://books.toscrape.com/catalogue/the-book-thief_233/index.html;The Book Thief;Default;2;£53.49;In stock (3 available)
http://books.toscrape.com/catalogue/the-guernsey-literary-and-potato-peel-pie-society_253/index.html;The Guernsey Literary and Potato Peel Pie Society;Historical Fiction;1;£49.53;In stock (3 available)
http://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html;Eragon (The Inheritance Cycle #1);Fantasy;3;£43.87;In stock (3 available)
http://books.toscrape.com/catalogue/the-red-tent_273/index.html;The Red Tent;Historical Fiction;5;£35.66;In stock (3 available)
http://books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html;The Book of Basketball: The NBA According to The Sports Guy;Sports and Games;5;£44.84;In stock (3 available)
http://books.toscrape.com/catalogue/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html;I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban;Nonfiction;2;£28.88;In stock (3 available)
http://books.toscrape.com/catalogue/the-goldfinch_252/index.html;The Goldfinch;Default;3;£43.58;In stock (3 available)
http://books.toscrape.com/catalogue/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html;The Purpose Driven Life: What on Earth Am I Here for?;Add a comment;3;£37.19;In stock (3 available)
http://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html;Eclipse (Twilight #3);Default;1;£18.74;In stock (3 available)
http://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html;Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World;Food and Drink;3;£33.14;In stock (3 available)
http://books.toscrape.com/catalogue/dune-dune-1_151/index.html;Dune (Dune #1);Science Fiction;1;£54.86;In stock (3 available)
http://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html;The Blind Side: Evolution of a Game;Add a comment;5;£53.71;In stock (3 available)
http://books.toscrape.com/catalogue/the-giver-the-giver-quartet-1_251/index.html;The Giver (The Giver Quartet #1);Default;1;£12.30;In stock (3 available)
http://books.toscrape.com/catalogue/the-purest-hook-second-circle-tattoos-3_271/index.html;The Purest Hook (Second Circle Tattoos #3);Romance;1;£12.25;In stock (3 available)
http://books.toscrape.com/catalogue/the-picture-of-dorian-gray_270/index.html;The Picture of Dorian Gray;Classics;2;£29.70;In stock (3 available)
http://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html;House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth;History;2;£43.70;In stock (3 available)
http://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html;The Autobiography of Malcolm X;Default;2;£23.43;In stock (3 available)
http://books.toscrape.com/catalogue/dracula_150/index.html;Dracula;Default;3;£52.62;In stock (3 available)
http://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html;The Girl with All the Gifts;Horror;3;£49.47;In stock (3 available)
http://books.toscrape.com/catalogue/the-paris-wife_269/index.html;The Paris Wife;Default;3;£36.80;In stock (3 available)
http://books.toscrape.com/catalogue/house-of-leaves_169/index.html;House of Leaves;Horror;1;£54.89;In stock (3 available)
http://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html;The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution;Food and Drink;3;£34.32;In stock (3 available)
http://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html;Do Androids Dream of Electric Sheep? (Blade Runner #1);Science Fiction;1;£51.48;In stock (3 available)
http://books.toscrape.com/catalogue/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html;The Girl Who Played with Fire (Millennium Trilogy #2);Default;2;£22.14;In stock (3 available)
http://books.toscrape.com/catalogue/horrible-bear_168/index.html;Horrible Bear!;Childrens;2;£37.52;In stock (3 available)
http://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html;The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3);Add a comment;1;£57.48;In stock (3 available)
http://books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html;Disrupted: My Misadventure in the Start-Up Bubble;Nonfiction;5;£15.28;In stock (3 available)
http://books.toscrape.com/catalogue/the-art-of-fielding_228/index.html;The Art of Fielding;Fiction;1;£22.10;In stock (3 available)
http://books.toscrape.com/catalogue/the-obsession_268/index.html;The Obsession;Romance;1;£45.43;In stock (3 available)
http://books.toscrape.com/catalogue/the-exiled_247/index.html;The Exiled;Mystery;3;£43.45;In stock (3 available)
http://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html;Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character;Science;2;£25.83;In stock (3 available)
http://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html;Dead Wake: The Last Crossing of the Lusitania;Default;5;£39.24;In stock (3 available)
http://books.toscrape.com/catalogue/holidays-on-ice_167/index.html;Holidays on Ice;Humor;2;£51.07;In stock (3 available)
http://books.toscrape.com/catalogue/the-nightingale_267/index.html;The Nightingale;Fiction;4;£26.26;In stock (3 available)
http://books.toscrape.com/catalogue/stiff-the-curious-lives-of-human-cadavers_226/index.html;Stiff: The Curious Lives of Human Cadavers;Nonfiction;3;£36.74;In stock (3 available)
http://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html;The End of Faith: Religion, Terror, and the Future of Reason;Add a comment;4;£22.13;In stock (3 available)
http://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html;David and Goliath: Underdogs, Misfits, and the Art of Battling Giants;Default;1;£17.81;In stock (3 available)
http://books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html;The New Guy (and Other Senior Year Distractions);Young Adult;3;£44.92;In stock (3 available)
http://books.toscrape.com/catalogue/heir-to-the-sky_166/index.html;Heir to the Sky;Fantasy;4;£44.07;In stock (3 available)
http://books.toscrape.com/catalogue/spilled-milk-based-on-a-true-story_225/index.html;Spilled Milk: Based on a True Story;Nonfiction;1;£49.51;In stock (3 available)
http://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html;Darkfever (Fever #1);Fantasy;1;£56.02;In stock (3 available)
http://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html;The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory;Science;4;£13.03;In stock (3 available)
http://books.toscrape.com/catalogue/green-eggs-and-ham-beginner-books-b-16_165/index.html;Green Eggs and Ham (Beginner Books B-16);Childrens;4;£10.79;In stock (3 available)
http://books.toscrape.com/catalogue/the-nanny-diaries-nanny-1_265/index.html;The Nanny Diaries (Nanny #1);Womens Fiction;5;£52.53;In stock (3 available)
http://books.toscrape.com/catalogue/dark-places_144/index.html;Dark Places;Default;5;£23.90;In stock (3 available)
http://books.toscrape.com/catalogue/grayson-vol-3-nemesis-grayson-3_164/index.html;Grayson, Vol 3: Nemesis (Grayson #3);Sequential Art;1;£42.72;In stock (3 available)
http://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html;The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements;Science;5;£57.35;In stock (3 available)
http://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html;Something Borrowed (Darcy & Rachel #1);Womens Fiction;5;£48.96;In stock (3 available)
http://books.toscrape.com/catalogue/the-name-of-god-is-mercy_264/index.html;The Name of God is Mercy;Nonfiction;2;£37.25;In stock (3 available)
http://books.toscrape.com/catalogue/the-maze-runner-the-maze-runner-1_263/index.html;The Maze Runner (The Maze Runner #1);Default;1;£20.93;In stock (3 available)
http://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html;The Devil Wears Prada (The Devil Wears Prada #1);Womens Fiction;1;£44.29;In stock (3 available)
http://books.toscrape.com/catalogue/crazy-rich-asians-crazy-rich-asians-1_143/index.html;Crazy Rich Asians (Crazy Rich Asians #1);Fiction;5;£49.13;In stock (3 available)
http://books.toscrape.com/catalogue/gratitude_163/index.html;Gratitude;Nonfiction;5;£26.66;In stock (3 available)
http://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html;Something Blue (Darcy & Rachel #2);Womens Fiction;1;£54.62;In stock (3 available)
http://books.toscrape.com/catalogue/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html;The Demon-Haunted World: Science as a Candle in the Dark;Default;4;£52.25;In stock (3 available)
http://books.toscrape.com/catalogue/counting-thyme_142/index.html;Counting Thyme;Childrens;1;£10.62;In stock (3 available)
http://books.toscrape.com/catalogue/soldier-talon-3_222/index.html;Soldier (Talon #3);Fantasy;2;£24.72;In stock (3 available)
http://books.toscrape.com/catalogue/gone-girl_162/index.html;Gone Girl;Default;5;£37.60;In stock (3 available)
http://books.toscrape.com/catalogue/the-lovers-dictionary_262/index.html;The Lover's Dictionary;Default;2;£58.09;In stock (3 available)
http://books.toscrape.com/catalogue/cosmos_141/index.html;Cosmos;Add a comment;2;£36.17;In stock (3 available)
http://books.toscrape.com/catalogue/the-lonely-ones_261/index.html;The Lonely Ones;Childrens;5;£43.59;In stock (3 available)
http://books.toscrape.com/catalogue/shopaholic-baby-shopaholic-5_221/index.html;Shopaholic & Baby (Shopaholic #5);Default;2;£46.45;In stock (3 available)
http://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html;Golden (Heart of Dread #3);Young Adult;4;£42.21;In stock (3 available)
http://books.toscrape.com/catalogue/the-day-the-crayons-came-home-crayons_241/index.html;The Day the Crayons Came Home (Crayons);Childrens;5;£26.33;In stock (3 available)
http://books.toscrape.com/catalogue/fruits-basket-vol-2-fruits-basket-2_100/index.html;Fruits Basket, Vol. 2 (Fruits Basket #2);Sequential Art;5;£11.64;In stock (2 available)
http://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html;Civilization and Its Discontents;Psychology;2;£59.95;In stock (3 available)
http://books.toscrape.com/catalogue/notes-from-a-small-island-notes-from-a-small-island-1_200/index.html;Notes from a Small Island (Notes From a Small Island #1);Nonfiction;1;£40.17;In stock (3 available)
http://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/index.html;On the Road (Duluoz Legend);Default;3;£32.36;In stock (1 available)
http://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html;Annie on My Mind;Young Adult;5;£36.83;In stock (3 available)
http://books.toscrape.com/catalogue/night-the-night-trilogy-1_199/index.html;Night (The Night Trilogy #1);Nonfiction;1;£13.51;In stock (3 available)
http://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html;Cinder (The Lunar Chronicles #1);Young Adult;1;£26.09;In stock (3 available)
http://books.toscrape.com/catalogue/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html;Old Records Never Die: One Man's Quest for His Vinyl and His Past;Music;2;£55.66;In stock (1 available)
http://books.toscrape.com/catalogue/and-then-there-were-none_119/index.html;And Then There Were None;Classics;2;£35.01;In stock (3 available)
