url;title;category;stars;price;in_stock;qty_in_stock
/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html;The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine);Sequential Art;2;36.52;True;1
/letter-to-a-christian-nation_186/index.html;Letter to a Christian Nation;Nonfiction;1;22.20;True;3
/run-spot-run-the-ethics-of-keeping-pets_106/index.html;Run, Spot, Run: The Ethics of Keeping Pets;Philosophy;1;20.02;True;2
/imperfect-harmony_26/index.html;Imperfect Harmony;Romance;4;34.74;True;1
/deep-under-walker-security-1_15/index.html;Deep Under (Walker Security #1);Romance;5;47.09;True;1
/the-tumor_85/index.html;The Tumor;Nonfiction;5;41.56;True;1
/new-moon-twilight-2_105/index.html;New Moon (Twilight #2);Young Adult;4;12.86;True;2
/icing-aces-hockey-2_25/index.html;Icing (Aces Hockey #2);Sports and Games;4;40.44;True;1
/choosing-our-religion-the-spiritual-lives-of-americas-nones_14/index.html;Choosing Our Religion: The Spiritual Lives of America's Nones;Religion;4;28.42;True;1
/lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html;Let's Pretend This Never Happened: A Mostly True Memoir;Nonfiction;1;45.11;True;3
/the-story-of-hong-gildong_84/index.html;The Story of Hong Gildong;Classics;4;43.19;True;1
/legend-legend-1_184/index.html;Legend (Legend #1);Young Adult;4;43.69;True;3
/charlie-and-the-chocolate-factory-charlie-bucket-1_13/index.html;Charlie and the Chocolate Factory (Charlie Bucket #1);Childrens;3;22.85;True;1
/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html;Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1);Sequential Art;3;45.24;True;1
/life_104/index.html;Life;Music;5;31.58;True;2
/the-silent-wife_83/index.html;The Silent Wife;Fiction;5;12.34;True;1
/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html;Having the Barbarian's Baby (Ice Planet Barbarians #7.5);Science Fiction;4;34.96;True;1
/kindle-paperwhite-users-guide_103/index.html;Kindle Paperwhite User's Guide;Nonfiction;3;34.00;True;2
/lean-in-women-work-and-the-will-to-lead_183/index.html;Lean In: Women, Work, and the Will to Lead;Default;1;25.02;True;3
/charitys-cross-charles-towne-belles-4_12/index.html;Charity's Cross (Charles Towne Belles #4);Romance;1;41.24;True;1
/the-silent-twin-detective-jennifer-knight-3_82/index.html;The Silent Twin (Detective Jennifer Knight #3);Fantasy;3;36.25;True;1
/giant-days-vol-1-giant-days-1-4_22/index.html;Giant Days, Vol. 1 (Giant Days #1-4);Sequential Art;4;56.76;True;1
/h-is-for-hawk_102/index.html;H is for Hawk;Nonfiction;5;57.42;True;2
/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html;Lamb: The Gospel According to Biff, Christ's Childhood Pal;Humor;5;55.50;True;3
/bright-lines_11/index.html;Bright Lines;Fiction;5;39.07;True;1
/girl-online-on-tour-girl-online-2_101/index.html;Girl Online On Tour (Girl Online #2);Young Adult;1;53.47;True;2
/bridget-joness-diary-bridget-jones-1_10/index.html;Bridget Jones's Diary (Bridget Jones #1);Womens Fiction;1;29.82;True;1
/lady-renegades-rebel-belle-3_181/index.html;Lady Renegades (Rebel Belle #3);Young Adult;5;53.04;True;3
/fruits-basket-vol-1-fruits-basket-1_21/index.html;Fruits Basket, Vol. 1 (Fruits Basket #1);Sequential Art;5;40.28;True;1
/the-selfish-gene_81/index.html;The Selfish Gene;Science;1;29.45;True;1
/bounty-colorado-mountain-7_9/index.html;Bounty (Colorado Mountain #7);Romance;4;37.26;True;1
/blood-defense-samantha-brinkman-1_8/index.html;Blood Defense (Samantha Brinkman #1);Mystery;3;20.30;True;1
/bleach-vol-1-strawberry-and-the-soul-reapers-bleach-1_7/index.html;Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1);Sequential Art;5;34.65;True;1
/beyond-good-and-evil_6/index.html;Beyond Good and Evil;Philosophy;1;43.38;True;1
/alice-in-wonderland-alices-adventures-in-wonderland-1_5/index.html;Alice in Wonderland (Alice's Adventures in Wonderland #1);Classics;1;55.53;True;1
/ajin-demi-human-volume-1-ajin-demi-human-1_4/index.html;Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1);Sequential Art;4;57.06;True;1
/a-spys-devotion-the-regency-spies-of-london-1_3/index.html;A Spy's Devotion (The Regency Spies of London #1);Historical Fiction;5;16.97;True;1
/1st-to-die-womens-murder-club-1_2/index.html;1st to Die (Women's Murder Club #1);Mystery;1;53.98;True;1
/1000-places-to-see-before-you-die_1/index.html;1,000 Places to See Before You Die;Travel;5;26.08;True;1
